19.10.2018	0.9968
22.10.2018	0.9963
23.10.2018	0.9943
24.10.2018	0.9982
25.10.2018	10.009
26.10.2018	0.998
29.10.2018	10.006
30.10.2018	10.046
31.10.2018	10.057
1.11.2018	10.033
2.11.2018	10.036
5.11.2018	10.055
6.11.2018	10.042
7.11.2018	0.9998
8.11.2018	10.033
9.11.2018	10.062
12.11.2018	.
13.11.2018	10.083
14.11.2018	10.067
15.11.2018	10.058
16.11.2018	10.012
19.11.2018	0.9938
20.11.2018	0.9944
21.11.2018	0.9952
22.11.2018	.
23.11.2018	0.9976
26.11.2018	0.9984
27.11.2018	0.9998
28.11.2018	0.9994
29.11.2018	0.9966
30.11.2018	0.9987
